"ruleId","ruleType","fieldId","description","noticeSubtype","condition","expression","target","severity","cvsStage"
"BR-BT-00197-4049","mandatory","BT-197(BT-734)-Lot","The BT-197 Unpublished Justification Code is mandatory at Lot level for a notice of type Design contest result notice – general directive, design.","36","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4050","mandatory","BT-197(BT-734)-Lot","The BT-197 Unpublished Justification Code is mandatory at Lot level for a notice of type Design contest result notice – sectoral directive, design.","37","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4051","mandatory","BT-197(BT-539)-Lot","The BT-197 Unpublished Justification Code is mandatory at Lot level for a notice of type Voluntary ex-ante transparency notice – general directive.","25","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4052","mandatory","BT-197(BT-539)-Lot","The BT-197 Unpublished Justification Code is mandatory at Lot level for a notice of type Voluntary ex-ante transparency notice – defence directive.","27","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4053","mandatory","BT-197(BT-539)-Lot","The BT-197 Unpublished Justification Code is mandatory at Lot level for a notice of type Voluntary ex-ante transparency notice – concession directive.","28","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4054","mandatory","BT-197(BT-539)-Lot","The BT-197 Unpublished Justification Code is mandatory at Lot level for a notice of type Contract award notice – general directive, standard regime.","29","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4055","mandatory","BT-197(BT-539)-Lot","The BT-197 Unpublished Justification Code is mandatory at Lot level for a notice of type Contract award notice – defence directive, standard regime.","31","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4056","mandatory","BT-197(BT-539)-Lot","The BT-197 Unpublished Justification Code is mandatory at Lot level for a notice of type Concession award notice – concession directive, standard regime.","32","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4057","mandatory","BT-197(BT-539)-Lot","The BT-197 Unpublished Justification Code is mandatory at Lot level for a notice of type Contract award notice – general directive, light regime.","33","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4058","mandatory","BT-197(BT-539)-Lot","The BT-197 Unpublished Justification Code is mandatory at Lot level for a notice of type Concession award notice – concessions directive, light regime.","35","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4059","mandatory","BT-197(BT-539)-Lot","The BT-197 Unpublished Justification Code is mandatory at Lot level for a notice of type Design contest result notice – general directive, design.","36","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4060","mandatory","BT-197(BT-539)-Lot","The BT-197 Unpublished Justification Code is mandatory at Lot level for a notice of type Design contest result notice – sectoral directive, design.","37","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4061","mandatory","BT-197(BT-540)-Lot","The BT-197 Unpublished Justification Code is mandatory at Lot level for a notice of type Voluntary ex-ante transparency notice – general directive.","25","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4062","mandatory","BT-197(BT-540)-Lot","The BT-197 Unpublished Justification Code is mandatory at Lot level for a notice of type Voluntary ex-ante transparency notice – defence directive.","27","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4063","mandatory","BT-197(BT-540)-Lot","The BT-197 Unpublished Justification Code is mandatory at Lot level for a notice of type Voluntary ex-ante transparency notice – concession directive.","28","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4064","mandatory","BT-197(BT-540)-Lot","The BT-197 Unpublished Justification Code is mandatory at Lot level for a notice of type Contract award notice – general directive, standard regime.","29","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4065","mandatory","BT-197(BT-540)-Lot","The BT-197 Unpublished Justification Code is mandatory at Lot level for a notice of type Contract award notice – defence directive, standard regime.","31","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4066","mandatory","BT-197(BT-540)-Lot","The BT-197 Unpublished Justification Code is mandatory at Lot level for a notice of type Concession award notice – concession directive, standard regime.","32","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4067","mandatory","BT-197(BT-540)-Lot","The BT-197 Unpublished Justification Code is mandatory at Lot level for a notice of type Contract award notice – general directive, light regime.","33","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4068","mandatory","BT-197(BT-540)-Lot","The BT-197 Unpublished Justification Code is mandatory at Lot level for a notice of type Concession award notice – concessions directive, light regime.","35","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4069","mandatory","BT-197(BT-540)-Lot","The BT-197 Unpublished Justification Code is mandatory at Lot level for a notice of type Design contest result notice – general directive, design.","36","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4070","mandatory","BT-197(BT-540)-Lot","The BT-197 Unpublished Justification Code is mandatory at Lot level for a notice of type Design contest result notice – sectoral directive, design.","37","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4071","mandatory","BT-197(BT-1118)-NoticeResult","The BT-197 Unpublished Justification Code is mandatory at NoticeResult level for a notice of type Contract modification notice – general directive.","38","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4072","mandatory","BT-197(BT-1118)-NoticeResult","The BT-197 Unpublished Justification Code is mandatory at NoticeResult level for a notice of type Contract modification notice – sectoral directive.","39","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4073","mandatory","BT-197(BT-1561)-NoticeResult","The BT-197 Unpublished Justification Code is mandatory at NoticeResult level for a notice of type Contract modification notice – general directive.","38","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4074","mandatory","BT-197(BT-1561)-NoticeResult","The BT-197 Unpublished Justification Code is mandatory at NoticeResult level for a notice of type Contract modification notice – sectoral directive.","39","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4117","mandatory","BT-197(BT-660)-LotResult","The Unpublished Justification Code (BT-197(BT-660)-LotResult) is mandatory at LotResult level for a notice of type Voluntary ex-ante transparency notice – general directive.","25","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4118","mandatory","BT-197(BT-660)-LotResult","The Unpublished Justification Code (BT-197(BT-660)-LotResult) is mandatory at LotResult level for a notice of type Voluntary ex-ante transparency notice – sectoral directive.","26","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4119","mandatory","BT-197(BT-660)-LotResult","The Unpublished Justification Code (BT-197(BT-660)-LotResult) is mandatory at LotResult level for a notice of type Voluntary ex-ante transparency notice – defence directive.","27","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4120","mandatory","BT-197(BT-660)-LotResult","The Unpublished Justification Code (BT-197(BT-660)-LotResult) is mandatory at LotResult level for a notice of type Contract award notice – general directive, standard regime.","29","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4121","mandatory","BT-197(BT-660)-LotResult","The Unpublished Justification Code (BT-197(BT-660)-LotResult) is mandatory at LotResult level for a notice of type Contract award notice – sectoral directive, standard regime.","30","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4122","mandatory","BT-197(BT-660)-LotResult","The Unpublished Justification Code (BT-197(BT-660)-LotResult) is mandatory at LotResult level for a notice of type Contract award notice – defence directive, standard regime.","31","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4124","mandatory","BT-197(BT-660)-LotResult","The Unpublished Justification Code (BT-197(BT-660)-LotResult) is mandatory at LotResult level for a notice of type Contract award notice – general directive, light regime.","33","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4125","mandatory","BT-197(BT-660)-LotResult","The Unpublished Justification Code (BT-197(BT-660)-LotResult) is mandatory at LotResult level for a notice of type Contract award notice – sectoral directive, light regime.","34","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4137","mandatory","BT-197(BT-660)-LotResult","The BT-197 Unpublished Justification Code is mandatory at LotResult level for a notice of type Contract modification notice – general directive.","38","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4138","mandatory","BT-197(BT-660)-LotResult","The BT-197 Unpublished Justification Code is mandatory at LotResult level for a notice of type Contract modification notice – sectoral directive.","39","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4290","mandatory","BT-197(BT-541)-Lot-Weight","The Unpublished Justification Code (BT-197(BT-541)-Lot) is mandatory at Lot level for a notice of type Voluntary ex-ante transparency notice – sectoral directive.","26","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4291","mandatory","BT-197(BT-541)-Lot-Weight","The Unpublished Justification Code (BT-197(BT-541)-Lot) is mandatory at Lot level for a notice of type Contract award notice – sectoral directive, standard regime.","30","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4293","mandatory","BT-197(BT-541)-Lot-Weight","The Unpublished Justification Code (BT-197(BT-541)-Lot) is mandatory at Lot level for a notice of type Contract award notice – sectoral directive, light regime.","34","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4295","mandatory","BT-197(BT-541)-LotsGroup-Weight","The Unpublished Justification Code (BT-197(BT-541)-LotsGroup) is mandatory at LotsGroup level for a notice of type Voluntary ex-ante transparency notice – sectoral directive.","26","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4296","mandatory","BT-197(BT-541)-LotsGroup-Weight","The Unpublished Justification Code (BT-197(BT-541)-LotsGroup) is mandatory at LotsGroup level for a notice of type Contract award notice – sectoral directive, standard regime.","30","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4298","mandatory","BT-197(BT-541)-LotsGroup-Weight","The Unpublished Justification Code (BT-197(BT-541)-LotsGroup) is mandatory at LotsGroup level for a notice of type Contract award notice – sectoral directive, light regime.","34","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4310","mandatory","BT-197(BT-541)-LotsGroup-Weight","The BT-197 Unpublished Justification Code is mandatory at LotsGroup level for a notice of type Voluntary ex-ante transparency notice – general directive.","25","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4311","mandatory","BT-197(BT-541)-LotsGroup-Weight","The BT-197 Unpublished Justification Code is mandatory at LotsGroup level for a notice of type Voluntary ex-ante transparency notice – defence directive.","27","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4312","mandatory","BT-197(BT-541)-LotsGroup-Weight","The BT-197 Unpublished Justification Code is mandatory at LotsGroup level for a notice of type Voluntary ex-ante transparency notice – concession directive.","28","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4313","mandatory","BT-197(BT-541)-LotsGroup-Weight","The BT-197 Unpublished Justification Code is mandatory at LotsGroup level for a notice of type Contract award notice – general directive, standard regime.","29","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4314","mandatory","BT-197(BT-541)-LotsGroup-Weight","The BT-197 Unpublished Justification Code is mandatory at LotsGroup level for a notice of type Contract award notice – defence directive, standard regime.","31","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4315","mandatory","BT-197(BT-541)-LotsGroup-Weight","The BT-197 Unpublished Justification Code is mandatory at LotsGroup level for a notice of type Concession award notice – concession directive, standard regime.","32","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4316","mandatory","BT-197(BT-541)-LotsGroup-Weight","The BT-197 Unpublished Justification Code is mandatory at LotsGroup level for a notice of type Contract award notice – general directive, light regime.","33","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4317","mandatory","BT-197(BT-541)-LotsGroup-Weight","The BT-197 Unpublished Justification Code is mandatory at LotsGroup level for a notice of type Concession award notice – concessions directive, light regime.","35","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4318","mandatory","BT-197(BT-541)-LotsGroup-Weight","The BT-197 Unpublished Justification Code is mandatory at LotsGroup level for a notice of type Design contest result notice – general directive, design.","36","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4319","mandatory","BT-197(BT-541)-LotsGroup-Weight","The BT-197 Unpublished Justification Code is mandatory at LotsGroup level for a notice of type Design contest result notice – sectoral directive, design.","37","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4320","mandatory","BT-197(BT-541)-Lot-Weight","The BT-197 Unpublished Justification Code is mandatory at Lot level for a notice of type Voluntary ex-ante transparency notice – general directive.","25","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4321","mandatory","BT-197(BT-541)-Lot-Weight","The BT-197 Unpublished Justification Code is mandatory at Lot level for a notice of type Voluntary ex-ante transparency notice – defence directive.","27","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4322","mandatory","BT-197(BT-541)-Lot-Weight","The BT-197 Unpublished Justification Code is mandatory at Lot level for a notice of type Voluntary ex-ante transparency notice – concession directive.","28","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4323","mandatory","BT-197(BT-541)-Lot-Weight","The BT-197 Unpublished Justification Code is mandatory at Lot level for a notice of type Contract award notice – general directive, standard regime.","29","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4324","mandatory","BT-197(BT-541)-Lot-Weight","The BT-197 Unpublished Justification Code is mandatory at Lot level for a notice of type Contract award notice – defence directive, standard regime.","31","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4325","mandatory","BT-197(BT-541)-Lot-Weight","The BT-197 Unpublished Justification Code is mandatory at Lot level for a notice of type Concession award notice – concession directive, standard regime.","32","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4326","mandatory","BT-197(BT-541)-Lot-Weight","The BT-197 Unpublished Justification Code is mandatory at Lot level for a notice of type Contract award notice – general directive, light regime.","33","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4327","mandatory","BT-197(BT-541)-Lot-Weight","The BT-197 Unpublished Justification Code is mandatory at Lot level for a notice of type Concession award notice – concessions directive, light regime.","35","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4328","mandatory","BT-197(BT-541)-Lot-Weight","The BT-197 Unpublished Justification Code is mandatory at Lot level for a notice of type Design contest result notice – general directive, design.","36","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4329","mandatory","BT-197(BT-541)-Lot-Weight","The BT-197 Unpublished Justification Code is mandatory at Lot level for a notice of type Design contest result notice – sectoral directive, design.","37","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4490","mandatory","BT-197(BT-541)-Lot-Fixed","The Unpublished Justification Code (BT-197(BT-541)-Lot) is mandatory at Lot level for a notice of type Voluntary ex-ante transparency notice – sectoral directive.","26","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4491","mandatory","BT-197(BT-541)-Lot-Fixed","The Unpublished Justification Code (BT-197(BT-541)-Lot) is mandatory at Lot level for a notice of type Contract award notice – sectoral directive, standard regime.","30","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4493","mandatory","BT-197(BT-541)-Lot-Fixed","The Unpublished Justification Code (BT-197(BT-541)-Lot) is mandatory at Lot level for a notice of type Contract award notice – sectoral directive, light regime.","34","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4495","mandatory","BT-197(BT-541)-LotsGroup-Fixed","The Unpublished Justification Code (BT-197(BT-541)-LotsGroup) is mandatory at LotsGroup level for a notice of type Voluntary ex-ante transparency notice – sectoral directive.","26","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4496","mandatory","BT-197(BT-541)-LotsGroup-Fixed","The Unpublished Justification Code (BT-197(BT-541)-LotsGroup) is mandatory at LotsGroup level for a notice of type Contract award notice – sectoral directive, standard regime.","30","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4498","mandatory","BT-197(BT-541)-LotsGroup-Fixed","The Unpublished Justification Code (BT-197(BT-541)-LotsGroup) is mandatory at LotsGroup level for a notice of type Contract award notice – sectoral directive, light regime.","34","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4510","mandatory","BT-197(BT-541)-LotsGroup-Fixed","The BT-197 Unpublished Justification Code is mandatory at LotsGroup level for a notice of type Voluntary ex-ante transparency notice – general directive.","25","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4511","mandatory","BT-197(BT-541)-LotsGroup-Fixed","The BT-197 Unpublished Justification Code is mandatory at LotsGroup level for a notice of type Voluntary ex-ante transparency notice – defence directive.","27","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4512","mandatory","BT-197(BT-541)-LotsGroup-Fixed","The BT-197 Unpublished Justification Code is mandatory at LotsGroup level for a notice of type Voluntary ex-ante transparency notice – concession directive.","28","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4513","mandatory","BT-197(BT-541)-LotsGroup-Fixed","The BT-197 Unpublished Justification Code is mandatory at LotsGroup level for a notice of type Contract award notice – general directive, standard regime.","29","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4514","mandatory","BT-197(BT-541)-LotsGroup-Fixed","The BT-197 Unpublished Justification Code is mandatory at LotsGroup level for a notice of type Contract award notice – defence directive, standard regime.","31","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4515","mandatory","BT-197(BT-541)-LotsGroup-Fixed","The BT-197 Unpublished Justification Code is mandatory at LotsGroup level for a notice of type Concession award notice – concession directive, standard regime.","32","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4516","mandatory","BT-197(BT-541)-LotsGroup-Fixed","The BT-197 Unpublished Justification Code is mandatory at LotsGroup level for a notice of type Contract award notice – general directive, light regime.","33","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4517","mandatory","BT-197(BT-541)-LotsGroup-Fixed","The BT-197 Unpublished Justification Code is mandatory at LotsGroup level for a notice of type Concession award notice – concessions directive, light regime.","35","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4518","mandatory","BT-197(BT-541)-LotsGroup-Fixed","The BT-197 Unpublished Justification Code is mandatory at LotsGroup level for a notice of type Design contest result notice – general directive, design.","36","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4519","mandatory","BT-197(BT-541)-LotsGroup-Fixed","The BT-197 Unpublished Justification Code is mandatory at LotsGroup level for a notice of type Design contest result notice – sectoral directive, design.","37","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4520","mandatory","BT-197(BT-541)-Lot-Fixed","The BT-197 Unpublished Justification Code is mandatory at Lot level for a notice of type Voluntary ex-ante transparency notice – general directive.","25","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4521","mandatory","BT-197(BT-541)-Lot-Fixed","The BT-197 Unpublished Justification Code is mandatory at Lot level for a notice of type Voluntary ex-ante transparency notice – defence directive.","27","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4522","mandatory","BT-197(BT-541)-Lot-Fixed","The BT-197 Unpublished Justification Code is mandatory at Lot level for a notice of type Voluntary ex-ante transparency notice – concession directive.","28","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4523","mandatory","BT-197(BT-541)-Lot-Fixed","The BT-197 Unpublished Justification Code is mandatory at Lot level for a notice of type Contract award notice – general directive, standard regime.","29","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4524","mandatory","BT-197(BT-541)-Lot-Fixed","The BT-197 Unpublished Justification Code is mandatory at Lot level for a notice of type Contract award notice – defence directive, standard regime.","31","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4525","mandatory","BT-197(BT-541)-Lot-Fixed","The BT-197 Unpublished Justification Code is mandatory at Lot level for a notice of type Concession award notice – concession directive, standard regime.","32","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4526","mandatory","BT-197(BT-541)-Lot-Fixed","The BT-197 Unpublished Justification Code is mandatory at Lot level for a notice of type Contract award notice – general directive, light regime.","33","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4527","mandatory","BT-197(BT-541)-Lot-Fixed","The BT-197 Unpublished Justification Code is mandatory at Lot level for a notice of type Concession award notice – concessions directive, light regime.","35","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4528","mandatory","BT-197(BT-541)-Lot-Fixed","The BT-197 Unpublished Justification Code is mandatory at Lot level for a notice of type Design contest result notice – general directive, design.","36","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4529","mandatory","BT-197(BT-541)-Lot-Fixed","The BT-197 Unpublished Justification Code is mandatory at Lot level for a notice of type Design contest result notice – sectoral directive, design.","37","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4690","mandatory","BT-197(BT-541)-Lot-Threshold","The Unpublished Justification Code (BT-197(BT-541)-Lot) is mandatory at Lot level for a notice of type Voluntary ex-ante transparency notice – sectoral directive.","26","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4691","mandatory","BT-197(BT-541)-Lot-Threshold","The Unpublished Justification Code (BT-197(BT-541)-Lot) is mandatory at Lot level for a notice of type Contract award notice – sectoral directive, standard regime.","30","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4693","mandatory","BT-197(BT-541)-Lot-Threshold","The Unpublished Justification Code (BT-197(BT-541)-Lot) is mandatory at Lot level for a notice of type Contract award notice – sectoral directive, light regime.","34","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4695","mandatory","BT-197(BT-541)-LotsGroup-Threshold","The Unpublished Justification Code (BT-197(BT-541)-LotsGroup) is mandatory at LotsGroup level for a notice of type Voluntary ex-ante transparency notice – sectoral directive.","26","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4696","mandatory","BT-197(BT-541)-LotsGroup-Threshold","The Unpublished Justification Code (BT-197(BT-541)-LotsGroup) is mandatory at LotsGroup level for a notice of type Contract award notice – sectoral directive, standard regime.","30","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4698","mandatory","BT-197(BT-541)-LotsGroup-Threshold","The Unpublished Justification Code (BT-197(BT-541)-LotsGroup) is mandatory at LotsGroup level for a notice of type Contract award notice – sectoral directive, light regime.","34","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4710","mandatory","BT-197(BT-541)-LotsGroup-Threshold","The BT-197 Unpublished Justification Code is mandatory at LotsGroup level for a notice of type Voluntary ex-ante transparency notice – general directive.","25","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4711","mandatory","BT-197(BT-541)-LotsGroup-Threshold","The BT-197 Unpublished Justification Code is mandatory at LotsGroup level for a notice of type Voluntary ex-ante transparency notice – defence directive.","27","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4712","mandatory","BT-197(BT-541)-LotsGroup-Threshold","The BT-197 Unpublished Justification Code is mandatory at LotsGroup level for a notice of type Voluntary ex-ante transparency notice – concession directive.","28","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4713","mandatory","BT-197(BT-541)-LotsGroup-Threshold","The BT-197 Unpublished Justification Code is mandatory at LotsGroup level for a notice of type Contract award notice – general directive, standard regime.","29","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4714","mandatory","BT-197(BT-541)-LotsGroup-Threshold","The BT-197 Unpublished Justification Code is mandatory at LotsGroup level for a notice of type Contract award notice – defence directive, standard regime.","31","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4715","mandatory","BT-197(BT-541)-LotsGroup-Threshold","The BT-197 Unpublished Justification Code is mandatory at LotsGroup level for a notice of type Concession award notice – concession directive, standard regime.","32","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4716","mandatory","BT-197(BT-541)-LotsGroup-Threshold","The BT-197 Unpublished Justification Code is mandatory at LotsGroup level for a notice of type Contract award notice – general directive, light regime.","33","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4717","mandatory","BT-197(BT-541)-LotsGroup-Threshold","The BT-197 Unpublished Justification Code is mandatory at LotsGroup level for a notice of type Concession award notice – concessions directive, light regime.","35","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4718","mandatory","BT-197(BT-541)-LotsGroup-Threshold","The BT-197 Unpublished Justification Code is mandatory at LotsGroup level for a notice of type Design contest result notice – general directive, design.","36","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4719","mandatory","BT-197(BT-541)-LotsGroup-Threshold","The BT-197 Unpublished Justification Code is mandatory at LotsGroup level for a notice of type Design contest result notice – sectoral directive, design.","37","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4720","mandatory","BT-197(BT-541)-Lot-Threshold","The BT-197 Unpublished Justification Code is mandatory at Lot level for a notice of type Voluntary ex-ante transparency notice – general directive.","25","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4721","mandatory","BT-197(BT-541)-Lot-Threshold","The BT-197 Unpublished Justification Code is mandatory at Lot level for a notice of type Voluntary ex-ante transparency notice – defence directive.","27","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4722","mandatory","BT-197(BT-541)-Lot-Threshold","The BT-197 Unpublished Justification Code is mandatory at Lot level for a notice of type Voluntary ex-ante transparency notice – concession directive.","28","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4723","mandatory","BT-197(BT-541)-Lot-Threshold","The BT-197 Unpublished Justification Code is mandatory at Lot level for a notice of type Contract award notice – general directive, standard regime.","29","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4724","mandatory","BT-197(BT-541)-Lot-Threshold","The BT-197 Unpublished Justification Code is mandatory at Lot level for a notice of type Contract award notice – defence directive, standard regime.","31","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4725","mandatory","BT-197(BT-541)-Lot-Threshold","The BT-197 Unpublished Justification Code is mandatory at Lot level for a notice of type Concession award notice – concession directive, standard regime.","32","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4726","mandatory","BT-197(BT-541)-Lot-Threshold","The BT-197 Unpublished Justification Code is mandatory at Lot level for a notice of type Contract award notice – general directive, light regime.","33","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4727","mandatory","BT-197(BT-541)-Lot-Threshold","The BT-197 Unpublished Justification Code is mandatory at Lot level for a notice of type Concession award notice – concessions directive, light regime.","35","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4728","mandatory","BT-197(BT-541)-Lot-Threshold","The BT-197 Unpublished Justification Code is mandatory at Lot level for a notice of type Design contest result notice – general directive, design.","36","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4729","mandatory","BT-197(BT-541)-Lot-Threshold","The BT-197 Unpublished Justification Code is mandatory at Lot level for a notice of type Design contest result notice – sectoral directive, design.","37","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4806","mandatory","BT-197(BT-5421)-Lot","The Unpublished Justification Code (BT-197(BT-5421)-Lot) is mandatory at Lot level for a notice of type Voluntary ex-ante transparency notice – sectoral directive.","26","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4807","mandatory","BT-197(BT-5421)-Lot","The Unpublished Justification Code (BT-197(BT-5421)-Lot) is mandatory at Lot level for a notice of type Contract award notice – sectoral directive, standard regime.","30","NULL","NULL","all","ERROR","4"
"BR-BT-00197-4808","mandatory","BT-197(BT-5421)-Lot","The Unpublished Justification Code (BT-197(BT-5421)-Lot) is mandatory at Lot level for a notice of type Contract award notice – sectoral directive, light regime.","34","NULL","NULL","all","ERROR","4"
"BR-BT-00200-0047","mandatory","BT-200-Contract","The BT-200 Modification Reason Code is mandatory at Contract level for a notice of type Contract modification notice – general directive.","38","NULL","NULL","all","ERROR","2"
"BR-BT-00200-0048","mandatory","BT-200-Contract","The BT-200 Modification Reason Code is mandatory at Contract level for a notice of type Contract modification notice – sectoral directive.","39","NULL","NULL","all","ERROR","2"
"BR-BT-00200-0049","mandatory","BT-200-Contract","The BT-200 Modification Reason Code is mandatory at Contract level for a notice of type Contract modification notice – concessions directive.","40","NULL","NULL","all","ERROR","2"
"BR-BT-00201-0047","mandatory","BT-201-Contract","The BT-201 Modification Reason Description is mandatory at Contract level for a notice of type Contract modification notice – general directive.","38","NULL","NULL","all","ERROR","2"
"BR-BT-00201-0048","mandatory","BT-201-Contract","The BT-201 Modification Reason Description is mandatory at Contract level for a notice of type Contract modification notice – sectoral directive.","39","NULL","NULL","all","ERROR","2"
"BR-BT-00201-0049","mandatory","BT-201-Contract","The BT-201 Modification Reason Description is mandatory at Contract level for a notice of type Contract modification notice – concessions directive.","40","NULL","NULL","all","ERROR","2"
"BR-BT-00202-0047","mandatory","BT-202-Contract","The BT-202 Modification Description is mandatory at Contract level for a notice of type Contract modification notice – general directive.","38","NULL","NULL","all","ERROR","2"
"BR-BT-00202-0048","mandatory","BT-202-Contract","The BT-202 Modification Description is mandatory at Contract level for a notice of type Contract modification notice – sectoral directive.","39","NULL","NULL","all","ERROR","2"
